iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
183,187392,32.0063,207.5,0.5,0.29,0.904057,-0.002003,0.043773,0.002317,0.253968,0.034485,0.602111,38.19175,5.999678,38.200661,8.382542,4.0,0.00028403,4,512,0.21642,0.23299,0.59,1.0,0.42857,,,-0.01,0.01157,0.00429,-0.01228,0.002,0.19309
184,188416,12.14983,250.4,0.2,0.3,0.93296,-0.002108,0.031424,0.002791,0.239545,0.044739,0.732482,36.584435,6.972769,36.395309,8.764946,4.0,0.00028394,5,582,0.22127,0.22485,0.59,0.8,0.23077,,,-0.01,0.01107,-0.00066,-0.01328,0.00039,0.09338
185,189440,43.00981,230.0,0.66667,0.31,1.084762,-0.003252,0.021816,0.002818,0.261835,0.0354,0.781133,39.167507,7.464755,39.602345,8.100491,4.0,0.00028385,3,616,0.24925,0.27668,0.58,1.0,0.41667,,,-0.01,0.00958,0.00716,-0.01362,0.00251,0.17625
186,190464,10.42102,284.2,0.2,0.32,1.179053,-0.002359,0.034363,0.003234,0.312179,0.045166,0.592851,38.203289,5.849935,37.212715,7.489139,4.0,0.00028376,5,552,0.31052,0.32587,0.56,0.8,0.36957,,,-0.01,0.01026,0.00411,-0.01753,-0.00011,0.07616
187,191488,39.23228,257.66667,0.66667,0.33,1.112477,-0.00361,0.024977,0.003832,0.244515,0.045532,0.447565,38.715027,5.269732,39.204506,5.901412,4.0,0.00028367,3,562,0.29755,0.32398,0.55,0.66667,0.425,,,-0.01,0.00978,0.00523,-0.01567,0.00021,0.16646
188,192512,13.63045,272.5,0.25,0.33,1.116064,-0.001472,0.031861,0.002518,0.268891,0.029846,0.495695,38.6483,4.833443,37.682686,6.624684,4.0,0.00028359,4,567,0.24721,0.26233,0.55,0.5,0.16667,,,-0.01,0.00745,0.00462,-0.01412,0.00039,0.07857
189,193536,13.95942,258.25,0.25,0.33,0.91555,-0.003771,0.039736,0.003096,0.25966,0.043823,0.551163,36.457279,5.955703,35.768398,7.763448,4.0,0.0002835,4,600,0.2217,0.23419,0.55,1.0,0.30769,,,-0.01,0.01308,-0.00019,-0.01368,-0.00094,0.1032
190,194560,39.25125,223.33333,0.66667,0.37,1.127423,-0.002541,0.070978,0.003963,0.29904,0.060059,0.343141,37.013088,4.801099,36.082436,8.608722,4.0,0.00028341,6,558,0.24086,0.27004,0.5,0.83333,0.34483,,,-0.01,0.01163,0.00352,-0.01467,-0.0035,0.31507
191,195584,12.65783,178.0,0.25,0.38,0.920124,-0.002187,0.064359,0.002621,0.42955,0.029297,0.477914,35.717529,5.49994,33.993553,9.221148,4.0,0.00028332,4,597,0.20792,0.22491,0.46,1.0,0.47059,,,-0.01,0.01408,0.00443,-0.01095,0.00062,0.08845
192,196608,-1.82421,230.0,0.0,0.35,1.16573,-0.003637,0.036066,0.006049,0.402093,0.091125,0.704196,36.753036,7.150483,35.213577,9.157038,4.0,0.00028324,5,583,0.26995,0.28367,0.47,0.8,0.15789,,,-0.01,0.01285,0.00519,-0.01513,0.00095,-0.00499
193,197632,42.48028,253.33333,0.66667,0.36,1.181591,-0.005482,0.022099,0.004965,0.320603,0.070801,0.759309,38.859249,7.400422,39.426834,8.042548,4.0,0.00028315,3,578,0.32114,0.34368,0.46,0.33333,0.11429,,,-0.01,0.00646,0.01236,-0.01667,8e-05,0.16727
194,198656,-1.23684,300.0,0.0,0.35,1.209944,-0.004114,0.011721,0.003891,0.341838,0.052612,0.844384,38.244125,7.326055,37.304573,7.459938,4.0,0.00028306,5,580,0.29486,0.33764,0.47,0.6,0.20548,,,-0.01,0.00853,0.01226,-0.02009,-0.0002,0.0
195,199680,19.42924,242.0,0.33333,0.35,1.187289,-0.002676,0.02614,0.003368,0.230413,0.038208,0.744189,36.044323,6.647575,35.645882,8.539971,4.0,0.00028297,3,540,0.29478,0.31916,0.46,0.66667,0.10526,,,-0.01,0.00882,0.00938,-0.01707,0.00208,0.07796
196,200704,29.29893,265.75,0.5,0.34,1.407557,-0.004087,0.015239,0.003997,0.242302,0.037292,0.792125,39.242485,6.621778,39.65889,7.474353,4.0,0.00028288,4,502,0.3377,0.37677,0.47,0.5,0.31884,,,-0.01,0.00566,0.01241,-0.01842,0.00349,0.13706
197,201728,20.53714,265.33333,0.33333,0.33,1.273765,-0.003081,0.023004,0.004172,0.251593,0.054565,0.64706,38.733185,6.573862,38.363472,6.848342,4.0,0.0002828,3,557,0.32449,0.34781,0.49,0.66667,0.23256,,,-0.01,0.00882,0.00952,-0.0174,-0.00203,0.07673
198,202752,38.62527,250.6,0.6,0.36,1.063851,-0.004767,0.021964,0.004635,0.322938,0.055664,0.749263,37.859989,6.610788,38.589764,8.368417,4.0,0.00028271,5,534,0.2703,0.30404,0.48,1.0,0.25,,,-0.01,0.01047,0.0144,-0.01817,-0.00089,0.25947
199,203776,31.18415,237.75,0.5,0.35,1.017359,-0.003289,0.022795,0.002443,0.293242,0.024231,0.740668,38.001869,6.858181,38.730457,8.209449,4.0,0.00028262,4,489,0.2485,0.27917,0.49,1.0,0.23333,,,-0.01,0.01098,0.01154,-0.01514,0.00472,0.18844
200,204800,39.37502,242.0,0.6,0.36,1.162409,-0.002744,0.032637,0.003687,0.289616,0.054077,0.61133,39.573635,7.646496,40.864304,8.152399,4.0,0.00028253,5,569,0.22448,0.25258,0.5,0.8,0.19118,,,-0.01,0.00943,0.007,-0.01555,0.00189,0.25362
201,205824,15.07417,206.75,0.25,0.37,1.166905,-0.002672,0.058761,0.003761,0.283394,0.038025,0.305023,39.743286,5.686677,38.95116,8.217247,4.0,0.00028245,4,534,0.23864,0.27955,0.47,0.75,0.23077,,,-0.01,0.00979,0.01188,-0.0172,-0.00291,0.08584
202,206848,31.48119,247.75,0.5,0.38,1.013405,-0.002495,0.021123,0.002007,0.214732,0.020752,0.638175,40.74028,5.742391,41.142563,6.522713,4.0,0.00028236,4,577,0.22817,0.26522,0.46,1.0,0.28947,,,-0.01,0.01084,0.00986,-0.01441,0.00211,0.19318
203,207872,14.77495,283.5,0.25,0.37,1.026331,-0.003584,0.012237,0.002491,0.262942,0.036194,0.761606,39.321342,5.919603,39.09655,6.112719,4.0,0.00028227,4,555,0.22282,0.26147,0.47,0.75,0.16667,,,-0.01,0.01015,0.00613,-0.01612,-0.00311,0.09231
204,208896,62.25545,248.5,1.0,0.39,0.942304,-0.002677,0.022659,0.002808,0.368638,0.03241,0.552362,39.406273,4.531147,41.043537,6.384545,4.0,0.00028218,4,561,0.1875,0.22239,0.45,1.0,0.31579,,,-0.01,0.01196,0.00572,-0.01527,0.00579,0.38758
205,209920,31.84434,228.66667,0.5,0.4,1.17435,-0.002369,0.035385,0.003016,0.233219,0.03125,0.606121,40.731388,5.744949,40.786758,8.458735,4.0,0.00028209,6,589,0.23811,0.28274,0.43,0.83333,0.23333,,,-0.01,0.01016,0.00853,-0.01555,-0.0029,0.25446
206,210944,18.80127,261.66667,0.33333,0.41,1.085843,-0.00436,0.015047,0.003709,0.256735,0.042725,0.713822,41.699108,6.002997,42.174957,6.209239,4.0,0.00028201,3,586,0.23056,0.25341,0.43,1.0,0.48649,,,-0.01,0.01136,0.0067,-0.01389,0.0036,0.09052
207,211968,20.96792,222.16667,0.33333,0.41,1.096596,-0.00277,0.060636,0.004437,0.338054,0.053589,0.458219,42.491699,6.274652,41.190975,9.269825,4.0,0.00028192,6,615,0.23988,0.28072,0.43,0.83333,0.26,,,-0.01,0.01043,0.00642,-0.01721,-0.00019,0.17667
208,212992,37.19883,155.4,0.6,0.42,1.253032,-0.002401,0.056745,0.003251,0.226018,0.038025,0.421853,40.17234,4.807509,39.743599,8.738263,4.0,0.00028183,5,591,0.27294,0.31496,0.4,0.6,0.46341,,,-0.01,0.01057,0.00439,-0.01621,0.0007,0.23206
209,214016,42.49504,240.66667,0.66667,0.42,0.903737,-0.004051,0.018137,0.002426,0.255325,0.029175,0.816062,41.702942,8.260835,41.918808,8.808172,4.0,0.00028174,3,572,0.24958,0.30118,0.4,1.0,0.25,,,-0.01,0.01058,0.01189,-0.01727,-0.00486,0.22014
210,215040,21.1477,243.66667,0.33333,0.42,1.07582,-0.003718,0.042165,0.003935,0.245967,0.032715,0.552702,39.81612,6.86967,40.793228,8.426703,4.0,0.00028166,6,549,0.24612,0.28197,0.4,0.83333,0.29167,,,-0.01,0.01171,0.00593,-0.0156,0.00681,0.18497
211,216064,42.83119,178.66667,0.66667,0.43,1.121124,-0.002114,0.042736,0.003649,0.231059,0.043457,0.558447,40.861855,6.848318,40.541054,8.619176,4.0,0.00028157,3,586,0.28926,0.33005,0.39,1.0,0.14286,,,-0.01,0.01057,0.00698,-0.01215,-0.00107,0.17852
212,217088,-0.92189,300.0,0.0,0.42,0.911785,-0.00436,0.00663,0.002598,0.275988,0.025635,0.897487,42.088737,7.358343,41.554352,7.12173,4.0,0.00028148,3,593,0.28748,0.32879,0.4,1.0,0.26829,,,-0.01,0.01044,0.00491,-0.01652,-0.0039,0.0
213,218112,26.6686,253.71429,0.42857,0.41,1.120062,-0.0032,0.020785,0.003034,0.23169,0.042542,0.658942,41.473736,5.365485,42.18203,6.931547,4.0,0.00028139,7,553,0.30432,0.32914,0.43,1.0,0.38182,,,-0.01,0.01371,0.00152,-0.0128,0.00102,0.25532
214,219136,nan,nan,0.0,0.41,0.787399,-0.006095,0.005985,0.003116,0.271166,0.038269,0.876438,43.208294,6.398449,43.175575,6.24088,4.0,0.0002813,0,623,0.26262,0.28654,0.43,0.0,0.0,,,-0.01,0.0112,-0.00219,-0.01176,0.0021,0.0
215,220160,13.53243,244.5,0.25,0.42,0.872977,-0.001055,0.048514,0.002182,0.306894,0.023376,0.604515,43.269936,6.565701,41.872517,9.679922,4.0,0.00028122,8,614,0.24021,0.2608,0.45,1.0,0.65217,,,-0.01,0.01322,-0.00029,-0.01232,-0.00478,0.2
216,221184,52.40875,160.75,0.75,0.44,0.91012,-0.003282,0.029259,0.002992,0.369334,0.036072,0.644515,39.572815,5.936768,40.951492,7.925509,4.0,0.00028113,4,548,0.22724,0.25851,0.44,0.75,0.57895,,,-0.01,0.01314,0.00017,-0.01086,0.00194,0.33199
217,222208,12.9793,245.0,0.25,0.44,0.981922,-0.001385,0.053138,0.002682,0.277987,0.035156,0.570282,43.179214,7.624533,42.133839,9.940546,4.0,0.00028104,4,544,0.20497,0.22984,0.42,1.0,1.0,,,-0.01,0.01219,-0.00148,-0.01421,0.00117,0.08531
218,223232,-3.2379,224.4,0.0,0.43,0.830289,-0.001938,0.044259,0.001225,0.404456,0.013672,0.577461,39.18589,7.386906,36.982777,9.008234,4.0,0.00028095,5,592,0.22914,0.24371,0.42,1.0,0.51724,,,-0.01,0.01533,0.002,-0.01679,-0.00664,-0.00706
219,224256,-2.11255,277.0,0.0,0.41,1.153302,-0.003722,0.024381,0.003246,0.270857,0.037781,0.646486,39.519829,5.926029,38.638184,7.308715,4.0,0.00028087,3,552,0.28855,0.31392,0.43,1.0,0.66667,,,-0.01,0.00998,0.00262,-0.02052,0.00185,-0.0026
220,225280,-2.56068,300.0,0.0,0.4,0.989632,-0.006145,0.008922,0.003847,0.298241,0.047302,0.896302,39.949867,8.302972,39.638023,8.237206,4.0,0.00028078,3,584,0.2956,0.32361,0.44,0.66667,0.36842,,,-0.01,0.01004,0.00466,-0.01573,0.00012,0.0
221,226304,-4.00121,247.16667,0.0,0.37,1.223297,-0.002612,0.033882,0.003312,0.309237,0.049011,0.637856,39.477627,6.25251,38.015915,8.708448,4.0,0.00028069,6,508,0.31848,0.34909,0.44,1.0,0.33898,,,-0.01,0.01246,0.00083,-0.01845,-0.00086,-0.00727
222,227328,-4.18149,225.33333,0.0,0.36,0.833648,-0.002446,0.037206,0.002453,0.368116,0.032227,0.778277,37.11631,9.900264,35.133892,11.454369,4.0,0.0002806,3,629,0.27293,0.31505,0.43,1.0,0.5625,,,-0.01,0.01562,0.00289,-0.01258,-0.00445,-0.00702
223,228352,-2.33189,298.6,0.0,0.33,1.119373,-0.003264,0.018468,0.004064,0.291529,0.039124,0.817973,37.471081,8.041853,36.58564,8.893896,4.0,0.00028051,5,486,0.28033,0.31639,0.45,1.0,0.33333,,,-0.01,0.01137,0.00223,-0.01292,0.0023,-0.00262
224,229376,-2.04325,300.0,0.0,0.32,0.953341,-0.006315,0.010519,0.003153,0.279189,0.042664,0.883736,34.930496,8.432105,34.262985,8.456588,4.0,0.00028043,1,642,0.24756,0.28275,0.46,0.0,0.32258,,,-0.01,0.01143,0.00242,-0.01499,-0.00268,0.0
225,230400,-2.43956,299.4,0.0,0.3,0.917968,-0.002231,0.015423,0.001782,0.313364,0.020325,0.855636,34.285572,8.301299,32.922592,9.012372,4.0,0.00028034,5,595,0.25329,0.28854,0.49,1.0,0.58621,,,-0.01,0.01194,0.00157,-0.0145,-0.00114,-0.0031
226,231424,14.99265,246.25,0.25,0.29,0.905294,-0.003274,0.037841,0.002648,0.263474,0.033752,0.602927,32.487518,7.135765,31.588259,8.691922,4.0,0.00028025,4,512,0.2732,0.31205,0.49,0.75,0.42857,,,-0.01,0.01377,0.001,-0.01425,-0.00325,0.10444
227,232448,-2.55509,282.75,0.0,0.28,0.854582,-0.002752,0.019732,0.002442,0.327608,0.034424,0.795401,31.9958,7.863111,30.502747,8.563032,4.0,0.00028016,4,609,0.27872,0.31618,0.49,1.0,0.48276,,,-0.01,0.01378,0.0014,-0.01613,-0.00323,-0.00329
228,233472,31.24384,241.25,0.5,0.26,0.896932,-0.003032,0.030481,0.00251,0.322829,0.031006,0.657977,29.593887,6.775605,30.448315,8.546896,4.0,0.00028008,4,616,0.30119,0.3373,0.51,1.0,0.34884,,,-0.01,0.01051,0.00224,-0.01725,0.00579,0.21103
229,234496,-2.8016,237.0,0.0,0.25,1.086859,-0.003357,0.018127,0.003181,0.299256,0.032715,0.80906,32.835403,7.671492,31.744961,8.54568,4.0,0.00027999,3,566,0.37513,0.41172,0.51,1.0,0.6,,,-0.01,0.01083,-0.00108,-0.01764,0.00056,-0.00271
230,235520,-3.62335,252.2,0.0,0.23,1.035716,-0.00355,0.021484,0.003289,0.30889,0.041748,0.772071,31.616184,8.023915,30.39043,8.679646,4.0,0.0002799,5,595,0.37285,0.40103,0.53,0.8,0.45652,,,-0.01,0.01079,-0.00181,-0.01527,-0.00229,-0.00275
231,236544,-3.49849,300.0,0.0,0.21,1.02334,-0.005437,0.005169,0.004421,0.288541,0.060608,0.927739,31.800007,7.557534,31.438976,7.468964,4.0,0.00027981,3,569,0.38528,0.42244,0.56,0.66667,0.34375,,,-0.01,0.00725,0.00175,-0.0148,0.00078,0.0
232,237568,-3.11966,300.0,0.0,0.21,1.000011,-0.004115,0.007948,0.003234,0.304867,0.044006,0.884904,29.681936,7.190249,28.712313,7.334859,4.0,0.00027972,3,605,0.36629,0.40423,0.57,0.33333,0.44681,,,-0.01,0.01022,-0.00397,-0.0171,-0.00254,0.0
233,238592,-2.97121,300.0,0.0,0.19,0.832517,-0.004714,0.006688,0.003208,0.26938,0.040222,0.88975,26.695051,6.825229,26.31954,6.920508,4.0,0.00027964,4,566,0.33709,0.36872,0.61,0.75,0.69231,,,-0.01,0.01011,-0.00212,-0.01715,-0.00024,0.0
234,239616,-4.63896,300.0,0.0,0.16,1.010733,-0.005755,0.00451,0.004958,0.311302,0.081787,0.922616,29.633537,6.834843,29.416409,6.787958,4.0,0.00027955,4,586,0.32554,0.3634,0.64,1.0,0.5625,,,-0.01,0.01044,-0.00312,-0.01503,9e-05,0.0
235,240640,-3.22232,226.0,0.0,0.15,0.921479,-0.002378,0.012569,0.001737,0.241379,0.014587,0.821996,28.73484,6.68284,27.808392,7.59069,4.0,0.00027946,3,608,0.28267,0.32057,0.65,1.0,0.8,,,-0.01,0.00952,0.00108,-0.01298,-0.00207,-0.00316
236,241664,-2.89206,300.0,0.0,0.13,1.089518,-0.0038,0.004535,0.003556,0.308043,0.040833,0.924838,28.012863,6.703371,27.541626,6.740246,4.0,0.00027937,4,527,0.3331,0.36379,0.67,0.75,0.58824,,,-0.01,0.01101,-0.00416,-0.01661,0.00037,0.0
237,242688,-3.82712,250.25,0.0,0.12,1.031,-0.002604,0.01405,0.003033,0.239982,0.037598,0.784645,26.871521,6.327015,26.129948,7.165261,4.0,0.00027929,4,586,0.37044,0.39943,0.68,0.75,0.34375,,,-0.01,0.00973,-0.00078,-0.01637,-0.00293,-0.00286
238,243712,-2.90837,300.0,0.0,0.11,0.9383,-0.006019,0.005973,0.003353,0.305483,0.040771,0.856952,25.875591,5.894108,25.226286,5.797871,4.0,0.0002792,4,587,0.29131,0.32467,0.69,1.0,0.8,,,-0.01,0.01165,-0.00666,-0.01528,-0.00217,0.0
239,244736,18.47028,260.33333,0.33333,0.1,0.941843,-0.003933,0.022712,0.00447,0.303754,0.058044,0.660977,25.907612,5.980755,26.636192,7.299157,4.0,0.00027911,3,588,0.27461,0.31099,0.7,0.66667,0.63333,,,-0.01,0.00859,0.00157,-0.01495,0.00439,0.10195
240,245760,-2.41608,300.0,0.0,0.09,0.90778,-0.005843,0.003917,0.00372,0.3136,0.045227,0.942417,26.287304,6.896203,25.786064,6.976358,4.0,0.00027902,3,607,0.2504,0.29332,0.72,1.0,0.67742,,,-0.01,0.01015,0.00324,-0.01727,-0.00525,0.0
241,246784,-3.0467,254.6,0.0,0.08,0.665899,-0.002278,0.01183,0.001658,0.226575,0.016785,0.609564,23.262337,4.480122,22.553406,4.949058,4.0,0.00027893,5,591,0.17757,0.19838,0.73,0.8,0.5,,,-0.01,0.01188,-0.00335,-0.00788,-0.00431,-0.00406
242,247808,10.01108,232.6,0.2,0.06,0.906977,-0.003484,0.026436,0.004085,0.254183,0.052002,0.482386,22.572239,3.720685,22.0739,6.361041,4.0,0.00027885,5,578,0.23846,0.27206,0.74,1.0,0.8,,,-0.01,0.01287,-0.00436,-0.01433,-0.00711,0.10308
243,248832,-1.66209,300.0,0.0,0.06,0.513113,-0.003064,0.00191,0.001229,0.2375,0.010864,0.949836,22.306705,5.138069,22.394005,5.108374,4.0,0.00027876,2,576,0.13549,0.15466,0.75,1.0,0.77778,,,-0.01,0.01239,-0.00108,-0.00465,-0.00056,0.0
244,249856,-2.37586,284.33333,0.0,0.05,0.846371,-0.001374,0.022654,0.001507,0.202867,0.016235,0.574178,22.531376,5.699495,21.750458,6.43097,4.0,0.00027867,6,537,0.22546,0.25589,0.77,1.0,0.81818,,,-0.01,0.01361,-0.00266,-0.01235,-0.00231,-0.00686
245,250880,-2.87101,199.66667,0.0,0.05,0.823828,-0.00282,0.016513,0.002002,0.245006,0.020752,0.694313,22.248459,5.430002,21.23103,6.334841,4.0,0.00027858,3,594,0.22767,0.25832,0.76,1.0,0.8,,,-0.01,0.01307,-0.00236,-0.00801,-0.00644,-0.00701
246,251904,20.8797,253.33333,0.33333,0.07,0.74993,-0.002547,0.044068,0.001342,0.346447,0.008301,0.489221,21.945501,4.970594,23.560982,8.071266,4.0,0.0002785,6,557,0.19319,0.21285,0.76,0.83333,0.64516,,,-0.01,0.0139,-0.00057,-0.01433,0.00158,0.25925
247,252928,10.48275,184.6,0.2,0.08,1.17783,-0.003858,0.039814,0.003529,0.284831,0.043213,0.635264,23.366749,6.48131,23.809847,9.036946,4.0,0.00027841,5,544,0.25782,0.29346,0.75,0.8,0.81818,,,-0.01,0.01375,-0.00187,-0.01688,-0.0011,0.08076
248,253952,-3.24342,156.66667,0.0,0.08,1.110999,-0.003453,0.020211,0.003421,0.236364,0.038208,0.803502,28.072721,8.332802,27.571941,8.787946,4.0,0.00027832,3,582,0.20598,0.23262,0.74,1.0,0.5,,,-0.01,0.00922,0.00105,-0.0158,-0.00149,-0.0052
249,254976,14.84853,220.85714,0.28571,0.1,1.039338,-0.002914,0.041653,0.003675,0.214269,0.057007,0.645056,25.423294,7.095186,25.331234,9.397365,4.0,0.00027823,7,557,0.23058,0.258,0.71,0.71429,0.53333,,,-0.01,0.01138,3e-05,-0.01775,-0.00209,0.17743
250,256000,-2.00124,234.33333,0.0,0.1,1.027442,-0.005254,0.013096,0.005247,0.265678,0.058411,0.839484,25.453417,7.456967,25.507496,7.966735,4.0,0.00027814,3,573,0.23129,0.26341,0.71,1.0,1.0,,,-0.01,0.01298,-0.00019,-0.01564,0.00149,-0.00273
251,257024,13.14321,277.75,0.25,0.1,1.01657,-0.004557,0.014873,0.003825,0.27698,0.041809,0.873671,30.041924,8.896405,30.792343,9.361786,4.0,0.00027806,4,573,0.21884,0.2465,0.72,0.75,0.34146,,,-0.01,0.00918,0.00217,-0.01728,0.00322,0.09111
252,258048,12.23718,222.6,0.2,0.11,1.027816,-0.004442,0.038042,0.005386,0.281345,0.065063,0.690931,27.007977,8.062345,27.537319,9.616773,4.0,0.00027797,5,626,0.22122,0.24791,0.71,1.0,0.7931,,,-0.01,0.01334,-0.00316,-0.01174,0.00207,0.09122
253,259072,11.80804,190.4,0.2,0.1,0.84338,-0.004244,0.033999,0.003005,0.227475,0.042725,0.774518,26.718555,8.918644,26.525139,10.932034,4.0,0.00027788,5,576,0.18119,0.20654,0.7,0.8,0.66667,,,-0.01,0.00781,0.00204,-0.01058,-0.0029,0.1083
254,260096,28.47246,220.0,0.42857,0.13,1.090784,-0.002565,0.058667,0.002963,0.449139,0.035889,0.630908,25.553299,7.798922,27.684858,11.080214,4.0,0.00027779,7,584,0.22733,0.25916,0.69,0.71429,0.75758,,,-0.01,0.01348,-0.00324,-0.01338,0.00158,0.26984
255,261120,69.44398,116.0,1.0,0.14,0.52774,-0.003335,0.04151,0.003203,0.261906,0.053955,0.505928,24.722603,7.670424,25.130955,8.083692,4.0,0.00027771,1,657,0.10957,0.13681,0.68,1.0,0.66667,,,-0.01,0.01136,0.00031,-0.00524,-0.00812,0.16186
256,262144,-1.5771,300.0,0.0,0.14,0.497588,-0.003937,0.004682,0.001999,0.243741,0.027466,0.908475,25.752808,6.608963,25.691391,6.312182,4.0,0.00027762,3,624,0.1224,0.13672,0.68,1.0,1.0,,,-0.01,0.00898,-0.00196,-0.00799,0.00013,0.0
257,263168,-2.02189,238.57143,0.0,0.14,0.854128,-0.003201,0.024802,0.003034,0.267383,0.036682,0.551321,26.060169,5.25991,24.989725,6.449339,4.0,0.00027753,7,570,0.18977,0.21534,0.66,1.0,0.75,,,-0.01,0.01502,-0.00133,-0.01329,-0.0025,-0.00639
258,264192,22.13703,150.66667,0.33333,0.15,0.716809,-0.001912,0.035827,0.00143,0.279218,0.006287,0.451803,26.587433,5.218663,26.963287,7.060586,4.0,0.00027744,3,637,0.13412,0.16114,0.64,0.66667,0.6,,,-0.01,0.01168,0.00234,-0.01215,-2e-05,0.13185
259,265216,12.35833,261.8,0.2,0.16,0.808599,-0.002795,0.029858,0.002377,0.259698,0.023499,0.478091,26.957104,5.058132,27.892147,6.445594,4.0,0.00027735,5,577,0.16811,0.18455,0.64,0.8,0.55,,,-0.01,0.01509,-0.0011,-0.00896,0.00212,0.11533
260,266240,28.0902,216.8,0.4,0.18,0.80911,-0.003632,0.047479,0.002017,0.358179,0.025146,0.419916,29.34721,5.698045,30.64666,7.804327,4.0,0.00027727,5,543,0.18551,0.20331,0.63,0.6,0.5,,,-0.01,0.01049,0.00014,-0.01616,0.00431,0.2352
261,267264,13.13082,235.6,0.2,0.19,0.847691,-0.001953,0.034383,0.002279,0.236174,0.028198,0.533252,30.639572,5.783626,30.702698,7.436853,4.0,0.00027718,5,605,0.18841,0.21587,0.61,0.8,0.7,,,-0.01,0.0127,-0.00042,-0.0122,-0.00107,0.10671
262,268288,-3.42522,202.4,0.0,0.18,0.663137,-0.002154,0.040131,0.002381,0.373296,0.032043,0.578907,30.111504,6.128246,28.236609,8.221619,4.0,0.00027709,5,638,0.13459,0.16015,0.59,1.0,0.71429,,,-0.01,0.01414,5e-05,-0.00771,-0.00608,-0.01158
263,269312,-2.00092,256.2,0.0,0.18,0.84387,-0.003198,0.022915,0.002609,0.363146,0.033386,0.74671,28.339743,6.640321,26.642767,7.939238,4.0,0.000277,5,568,0.20072,0.22767,0.58,1.0,0.5,,,-0.01,0.01358,0.00148,-0.01165,-0.00384,-0.00644
264,270336,-3.39082,250.0,0.0,0.18,0.699641,-0.002066,0.01229,0.002335,0.232818,0.028992,0.814897,26.790548,6.091887,26.05234,6.900105,4.0,0.00027692,1,637,0.20113,0.20822,0.57,1.0,0.0,,,-0.01,0.00858,-0.00099,-0.01235,0.00113,-0.00378
265,271360,9.8389,222.83333,0.16667,0.18,0.988767,-0.002649,0.039982,0.004715,0.191234,0.058044,0.556587,29.937565,6.140357,29.999022,8.10986,4.0,0.00027683,6,613,0.2226,0.23116,0.57,0.83333,0.28571,,,-0.01,0.01095,0.00057,-0.01751,0.00296,0.09507
266,272384,10.91463,231.2,0.2,0.19,1.035033,-0.003638,0.030835,0.002763,0.246071,0.029175,0.745804,29.307859,7.660476,28.870543,9.435921,4.0,0.00027674,5,559,0.22279,0.25068,0.57,1.0,0.52632,,,-0.01,0.01168,0.00232,-0.01478,-0.00114,0.08789
267,273408,12.20442,237.8,0.2,0.2,0.875273,-0.004759,0.031378,0.003301,0.27265,0.050659,0.803698,28.131428,9.173017,28.181717,10.80395,4.0,0.00027665,5,581,0.18217,0.2067,0.57,0.6,0.1,,,-0.01,0.01151,0.00225,-0.01085,0.00062,0.10743
268,274432,15.45852,194.75,0.25,0.2,0.802469,-0.003642,0.041262,0.003445,0.25483,0.046875,0.658829,26.59322,7.841627,26.278513,9.424097,4.0,0.00027657,4,574,0.20936,0.22649,0.56,1.0,0.44444,,,-0.01,0.01397,-0.00161,-0.01532,-0.0001,0.11425
269,275456,-1.10863,274.25,0.0,0.19,0.726687,-0.002734,0.019357,0.001149,0.273004,0.01001,0.750153,26.598978,7.091337,25.878387,7.50931,4.0,0.00027648,4,581,0.19738,0.22707,0.58,1.0,0.77778,,,-0.01,0.01304,-0.00014,-0.01157,-0.00144,-0.00349
270,276480,32.747,224.0,0.5,0.2,0.775815,-0.002446,0.065249,0.001917,0.343213,0.018005,0.517267,26.450903,7.545066,28.051714,10.012162,4.0,0.00027639,6,498,0.25401,0.26842,0.59,1.0,0.5,,,-0.01,0.0118,-0.00159,-0.00927,0.00043,0.33693
271,277504,-1.87652,231.66667,0.0,0.2,0.902725,-0.002435,0.026327,0.00173,0.296022,0.012024,0.72434,26.808815,7.110034,25.597301,8.226665,4.0,0.0002763,3,483,0.28704,0.30338,0.58,1.0,1.0,,,-0.01,0.01385,-0.00238,-0.01245,-0.00056,-0.00594
272,278528,-5.72045,269.66667,0.0,0.19,0.758368,-0.002435,0.017426,0.002709,0.287189,0.035706,0.808859,27.369997,7.689983,26.31728,8.021861,4.0,0.00027621,3,614,0.20761,0.22013,0.59,0.66667,0.8,,,-0.01,0.01302,-0.00175,-0.01327,-0.00195,-0.00358
273,279552,-1.37144,242.5,0.0,0.18,0.674049,-0.002293,0.021059,0.001649,0.284602,0.01825,0.734457,24.807634,6.284387,23.597534,7.47425,4.0,0.00027613,6,541,0.18863,0.21264,0.59,1.0,0.66667,,,-0.01,0.01467,-0.00091,-0.00784,-0.00377,-0.00784
274,280576,16.87459,245.75,0.25,0.18,0.937361,-0.005878,0.032599,0.004575,0.313747,0.070923,0.662255,25.79468,6.998944,26.301224,8.279588,4.0,0.00027604,4,526,0.23638,0.25262,0.59,0.75,0.61538,,,-0.01,0.01071,-0.00099,-0.01114,0.00401,0.10314
